X,Y,osm_id,highway,name,ref,junction,surface,toll,oneway,service,access,layer,tunnel,bicycle,foot,bridge,route,embankment,horse,tracktype,placement,maxspeed,lanes,minspeed,turn:lanes,change:lanes,destination:lanes,alt_name,destination,crossing,footway,segregated,destination:ref:lanes,destination:ref,wikipedia,route_pref_color,wikidata,network,route_name,incline,postal_code,addr:postcode,ele,addr:city,addr:street
-8.70645805,41.2920295,107434394,unclassified,,,,cobblestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70640270467016,41.2930836169389,735328390,motorway,,A 28,,asphalt,yes,yes,,,,,,,,,,,,,120,2,50,"through|through;right",,,,,,,,,,,,,,,,,,,,
-8.70638095314245,41.2947898696527,735343681,motorway,,A 28,,asphalt,yes,yes,,,,,,,,,,,,,120,2,50,,,,,,,,,,,,,,,,,,,,,
-8.70618895,41.29604025,387757434,unclassified,Rua da Fonte,,,cobblestone,,no,,,-1,yes,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,
-8.70616146361538,41.2963413685964,735328391,motorway,,A 28,,asphalt,yes,yes,,,,,,,,,,,,,120,2,50,,,,,,,,,,,,,,,,,,,,,
-8.70643001181649,41.2977060316564,135458088,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.71996664573296,41.3004825324677,132749766,unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.71426546416136,41.3005341943016,132749757,unclassified,,,,sett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.71614089484711,41.3053287936401,132749778,unclassified,,,,sett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7099524,41.3001244,135457980,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70957159981732,41.2998640501005,135457997,service,,,,,,,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70813895,41.29862855,135457822,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7084028,41.2988398,135457865,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7074107,41.2976414,135457884,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7074865,41.2977717,135457861,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70755535,41.2979011,135457826,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70761775,41.2980386,135457821,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70740814821298,41.2980040457449,135457889,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70767755,41.2981689,135457864,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7072405983039,41.2980323976112,135457974,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70689265017963,41.2976989499257,135458109,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7067531,41.2982367,135457880,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.707886,41.2984172,135457844,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70800775,41.2985239,135457862,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70706854890602,41.2981044984542,135458001,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70691115,41.29817045,135457982,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70702389860259,41.2986046999505,135457784,service,,,,,,,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70712551946809,41.2987528055012,135457963,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7089676,41.29910905,135457845,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70857635,41.2991726,135457846,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70841865,41.2992482,135457878,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70828061455536,41.2990292878424,409048574,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70848165,41.29938295,409048577,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,zebra,crossing,,,,,,,,,,,,,,
-8.7082745,41.2993285,135457829,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70812549083769,41.299430756469,409048578,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7080525,41.29944745,409048579,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70830645021724,41.2995276999097,135457798,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70811285,41.299526,409048580,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7081504,41.29958595,409048583,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,zebra,crossing,,,,,,,,,,,,,,
-8.70918199659036,41.2996001466477,135458011,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70966572284945,41.2996141722264,135457924,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7084021,41.29899975,135457814,service,,,,,,,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7075974583324,41.2990421587525,409048573,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70738696156698,41.2992003778199,135458117,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70797941350908,41.2992373407829,409048576,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7079056,41.2992454,409048575,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7079935,41.2994699,135457863,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70775785,41.2994568,135457824,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.707801,41.29966705,409048581,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,zebra,crossing,,,,,,,,,,,,,,
-8.70722900571876,41.299313157905,135458033,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70704972566251,41.2993561262405,135458044,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70668778443476,41.2990750702593,135458043,tertiary,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70669403247382,41.299102433407,135458041,tertiary,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7097594157798,41.2996258266675,387757456,cycleway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7069319,41.299417,135457885,tertiary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70683541926219,41.299509112315,135458050,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7078453,41.2997058,409048582,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,zebra,crossing,,,,,,,,,,,,,,
-8.70715920746713,41.2997112586986,135458039,tertiary,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70714886560081,41.2997529282423,135458031,tertiary,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70711168547662,41.2999410551827,135457957,tertiary,,,roundabout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.71153246913215,41.3008764494528,387757447,unclassified,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7111736409256,41.3010176848973,387757445,unclassified,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.71133990141183,41.3010373568466,387757446,unclassified,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.71137377216303,41.3010769297568,387757453,unclassified,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.71039125069317,41.3005097507539,387757452,path,,,,,,,,,,,designated,designated,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,
-8.70996366509661,41.3007222410782,135457799,secondary,,,,asphalt,,yes,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
-8.71000806045094,41.30076759405,135457802,secondary,,,,asphalt,,yes,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
-8.709784,41.3011904,135457965,service,,,,,,,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7101412,41.3016504,135457966,service,,,,,,,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7098739,41.3013031,135457962,service,,,,,,,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.71059491312767,41.3015569717149,135458010,service,,,,,,,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70996595144347,41.3014227994062,135457975,service,,,,,,,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7100517,41.3015341,135458002,service,,,,,,,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70960935,41.3016422,135457785,service,,,,,,,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
