X,Y,osm_id,landuse,sport,leisure,power,building,amenity,religion,denomination,name,access,surface,area,highway,natural,public_transport,railway,operator,ref,man_made,addr:housenumber,barrier,substation,hgv,bus,parking,station,wikidata,network,light_rail,voltage,location,leaf_cycle,leaf_type,material,height,building:colour,addr:city,roof:colour,roof:shape,roof:orientation,addr:street,short_name,addr:postcode,crop,emergency,industrial,produce,lit,frequency,fence_type,swimming_pool
-8.6710566,41.2793601,331967562,,basketball,pitch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67297860543908,41.2808612610136,332276034,meadow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67249089515508,41.2810322092811,332276161,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6724052530203,41.2799888196853,386578446,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67224706467828,41.2801104967561,331241903,,,,,,,,,,,,,,,,,,,works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67116319864262,41.2801928520684,332276474,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67175804950268,41.280805275727,332275862,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67127815108117,41.2810043691909,332275997,meadow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67052986115239,41.2793026689023,333029945,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66904931347421,41.2790367119169,407209947,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66974570805771,41.2800195687482,386578563,churchyard,,,,,,christian,catholic,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,0 m,,,,,,,,,,,,,,,,
-8.66925982371496,41.2800518691066,331242198,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6695601262906,41.2801911298347,330367625,,,,,church,place_of_worship,christian,roman_catholic,Igreja Paroquial de Mosteiró,,,,,,,,,,,,,,,,,,,,,,,,,,15 m,white,Mosteiró,orange,gabled,along,Padre Ricardo Neto,,,,,,,,,,
-8.66928569014767,41.2803678436491,330893769,cemetery,,,,,,christian,catholic,Cemitério de Mosteiró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66859963760238,41.2801578620904,331242257,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6683060037325,41.2803965998972,372468142,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66938981677252,41.2806481754995,331242298,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66840163296869,41.2806244010302,331242263,residential,,,,,,,,Casa da Viúva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6779280134562,41.2813644341326,438539425,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67641529592439,41.2820056700863,428981042,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67378747403022,41.2815846095581,407214339,,,,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67446591868214,41.2823137498043,404220037,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67615801856548,41.2830893617142,428981041,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67611348080231,41.2858024947714,428981040,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67158243642262,41.2810802026125,332276007,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67304957270365,41.2832434680037,404220036,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66974867331189,41.2822362233638,333029742,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67198232395079,41.2841740559398,407534114,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67062245350073,41.2842911315371,407534113,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67135133570848,41.2854226185229,407534115,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66383269523316,41.2774011570625,438533831,meadow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66346982895145,41.277289838094,438533830,meadow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66684846799161,41.2790052774876,407216043,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66815005804051,41.2803152040631,372468189,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66764171495371,41.2801998540178,407491202,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66773019348483,41.2806867253756,407493285,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66740406737738,41.2804772672663,407491204,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66635339178458,41.2809138986965,407216044,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66302745469499,41.2786857521621,404223421,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6640065647593,41.2797434456914,397618269,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66384141651545,41.2797289870404,397618270,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66364808749566,41.2796920830774,405891872,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6634845507636,41.2796625078678,405891874,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66325291089889,41.2797598898513,405891876,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66306851847451,41.2797842347217,405891879,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66305017373194,41.2794643553,405891881,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66442919434533,41.2798257941682,397618273,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66427866935344,41.2798476964338,397618274,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66421064090206,41.2796588973532,397618271,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6644224381516,41.2799738723306,397618272,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66473076407615,41.2803054055405,331485728,,,playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66477043751833,41.2804183024779,331485715,,,,,,,,,,,,,,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66451126020348,41.2803844542579,407077851,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66440169840764,41.2801130797452,397618275,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66418406645296,41.2804175955608,332105304,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6649171,41.28059065,331485714,,soccer,pitch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66482053287176,41.281059094355,405897681,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66469706798242,41.280411882187,330891470,,,,,,school,,,Escola Básica do 1º Ciclo e Jardim de Infância de Mosteiró,,,,,,,,,,,1040,,,,,,,,,,,,,,,,,Mosteiró,,,,Rua Central,EB1-JI de Mosteiró,,,,,,,,,
-8.66352499731974,41.2806138115146,332105196,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66236638785722,41.2758574814073,330924565,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66256336306074,41.2775237835994,407209993,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66091079194247,41.278318502848,438533824,meadow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66010038346942,41.2778176484585,397618276,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65854728004905,41.2758605188223,407537256,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65816204553878,41.2779581246261,407300172,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.657439788609,41.2781774375032,407077841,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6621309161264,41.2796017761494,405891891,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66005597359674,41.278796005584,407209948,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6599850859971,41.2796954652752,406778602,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66260997686836,41.27988740173,405891883,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66253388677338,41.2800272695717,405891887,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66219845395549,41.2798330258184,405891888,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66231442322968,41.2800556005722,405891885,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66190403527511,41.2809039677793,332105157,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66098147463734,41.2800226339604,331967429,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65996866808872,41.2800297992823,406778604,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6607984738571,41.2809879981198,332105150,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65917653963839,41.2783770059909,397618295,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65868236000956,41.2785860872009,332104850,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65994918579617,41.2790966147831,407209949,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65960960734603,41.2795548726546,372468057,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65870174386132,41.2791142329846,332104622,meadow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6584394402644,41.2784891775822,332104945,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65852627912048,41.2787163886472,332104855,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65827451764642,41.2788288192984,332104865,meadow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65796486623051,41.2790292367449,330925326,farmland,,,,,,,,,,,,,,,,,,,525,,,,,,,,,,,,,,,,,Mosteiró,,,,Rua Costa Padrão,,4485-908,,,,,,,,
-8.65797284250036,41.2785222056046,397546822,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65783886879613,41.2789711022459,407493992,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65766762016896,41.2790197164222,407493991,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65742443249087,41.278847124238,331484833,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6594066062671,41.280550437757,438533325,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65995999994941,41.2807350630533,438533326,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6595998263513,41.2808100083283,438533327,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65770955645393,41.280731787835,331485384,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corn,,,,,,,
-8.66711013727973,41.2819424428822,407493290,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66686380991308,41.2823652316037,407493291,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66583101235298,41.2821908017122,405897677,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66765081000437,41.2834390389906,405897674,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66456864477268,41.281806799916,405897679,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66297046282095,41.2815970205073,405897684,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6615088702152,41.2823395736729,372466734,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66136344315806,41.2823946877068,407537273,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66101262847265,41.2813336006818,372467620,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66114631665219,41.2814729006927,372467660,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66125501434782,41.2816428475635,372467697,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65997262030842,41.2814488995863,372467945,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6613024165626,41.2819471220335,372467135,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66090612571918,41.2824186794408,407537276,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65940050950842,41.2814599760138,406778615,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65932457844483,41.2817127250422,406778618,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65922355817189,41.2813165594861,406778617,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65913398826637,41.2817528345428,406778620,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65967965172242,41.2821888741048,406778623,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65940281452335,41.2821540761385,406778625,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65899051973262,41.2818322373998,406778619,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65912577546748,41.2822484975323,406778627,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6581505608196,41.2814995739937,406778632,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65808956846552,41.2813952515235,406778631,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65774668646956,41.2816807195213,406778630,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65840750341872,41.2822492723419,406778626,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65783924776093,41.2820267292678,405896365,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6577807909143,41.2818761856298,438533331,,,,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65724708293257,41.2819217830577,405896375,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65754278951079,41.2821940409253,407300168,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65741781738027,41.2823784881528,407300167,,,,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65719210777935,41.2823412932969,407300170,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65775558772742,41.2825260378339,406778628,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.65750965516929,41.2826173830214,406778629,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66015575291387,41.2847819066943,331967372,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66172728514066,41.2867472323801,428981038,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69990202467319,41.2899143526205,350968849,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69909998595435,41.2907896792589,350968899,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69933849813518,41.2916962875533,428981046,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70107077807322,41.2933407856766,428981045,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69925682992686,41.2934569026329,686325082,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6990848856227,41.2928483999711,133533419,,,,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69907483561048,41.294097492995,350969681,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69948080750772,41.2937857106546,686325081,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69926856266031,41.2936481879429,686325077,,,,,no,,,,Modivas Centro,,,,,,station,station,,,,,,,,,,light_rail,Q10275987,Metro do Porto,yes,,,,,,,,,,,,,,,,,,,,,,
-8.69916261807165,41.2936791454024,686325083,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6980745087783,41.2931673767045,350969682,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69999857577043,41.2952539875753,434925516,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69074280890504,41.2947068000937,259057100,,,,,yes,hospital,,,Clinica de Modivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,
-8.69544912711572,41.2974722385981,434925512,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69018447032042,41.2972178497558,350969683,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.68730489228941,41.2869416658045,435841777,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.68483443199997,41.2874289545512,407534077,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.68638145491235,41.2896185518156,434925511,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.68415653021319,41.2905668276641,434925510,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.68108485262709,41.2898610353666,434925509,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.68919496409239,41.2953214436166,259057319,cemetery,,,,,,,,Cemitério de Modivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.68889941967871,41.295794588694,259057212,,,,,church,place_of_worship,christian,catholic,Igreja de Modivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.68283101936655,41.2925785715409,350968908,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.68175255933207,41.2947424071898,434925517,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69953467598479,41.2988548701459,350968851,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70122758968838,41.3003486937861,436239756,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70031614085143,41.3006507850915,436239755,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7010021587584,41.3017166603569,436239761,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69923531814889,41.3012686127691,436239754,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69853162297193,41.3012102111287,436239757,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69993245656678,41.3021673455275,436239760,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69905974706194,41.3025783818496,436239759,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69602810286789,41.3008748472967,436240438,industrial,,,,,,,,LACTOGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,factory,milk,,,,
-8.6955495,41.2989599,350968812,,,,substation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69372598836676,41.2981857141889,434925513,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69495705,41.29928145,350968810,,,,substation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69193258449168,41.2997363875584,318484343,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69540215313614,41.3039152859935,436239763,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69316786292477,41.3036285418943,350968909,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.68998352052665,41.2983046488144,434925514,farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.68443533619605,41.2987600642473,434920222,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.68249711359285,41.2979946631977,434920223,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.68083119002998,41.298937697822,434920224,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6833322512136,41.3006744319413,434925519,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.68254659821684,41.3016267879201,350968928,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.68820561794733,41.3077313900768,350968921,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.68404908623602,41.3067694395868,350968926,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67911786607094,41.2884106274328,258993705,,,,,yes,school,,,Escola Primária da Carrapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67472466361371,41.2890364318901,350968845,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67404843352524,41.2878284937381,399435058,,,,,,school,,,Recreio do Infantário de Vilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67295905301854,41.2870481000427,409043204,allotments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
